,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b14,b15,name,time
758,13225,15000,869,899,892,889,884,884,149,62,10239,29911,59310947,892,87-19_Июнь_2007г_12.57.53.rdf,1981-10-17_11.15.47
759,13225,15000,906,902,892,890,884,884,1531,1554,10239,29911,58721168,892,87-19_Июнь_2007г_13.19.56.rdf,1981-10-10_15.26.08
760,13225,15000,910,896,892,890,884,885,1598,1604,10239,29911,58327954,892,87-19_Июнь_2007г_14.02.16.rdf,1981-10-06_02.12.34
761,13927,15000,905,904,930,911,912,913,585,614,10239,13783,59245449,933,88-03_Декабрь_2008г_15.06.08.rdf,1981-10-16_17.04.09
762,4,0,0,0,1,0,2,0,2,0,7,0,877016509,15000,88-2007-10-16_15.41.49.rdf,2007-09-15_15.41.49
763,4,0,0,0,1,0,2,0,2,0,7,0,877017379,15000,88-2007-10-16_15.56.19.rdf,2007-09-15_15.56.19
764,4,0,0,0,1,0,2,0,2,0,7,0,877279743,15000,88-2007-10-19_16.49.03.rdf,2007-09-18_16.49.03
765,4,0,0,0,1,0,2,0,2,0,7,0,877280489,15000,88-2007-10-19_17.01.29.rdf,2007-09-18_17.01.29
766,4,0,1,0,1,0,2,0,2,0,7,0,900523319,15000,88-2008-07-14_17.21.59.rdf,2008-06-13_17.21.59
767,4,0,1,0,1,0,2,0,2,0,7,0,912783968,15000,88-2008-12-03_15.06.08.rdf,2008-11-02_15.06.08
768,13180,15000,888,881,890,908,900,899,1017,1030,16383,-18729,57803636,892,89-16_Май_2007г_10.50.07.rdf,1981-09-30_00.33.56
769,13181,15000,890,892,897,899,899,899,1515,1521,10239,13527,58590073,898,89-17_Май_2007г_10.39.43.rdf,1981-10-09_03.01.13
770,13181,15000,896,904,899,896,901,899,1072,1063,10239,13527,59376514,898,89-17_Май_2007г_14.30.17.rdf,1981-10-18_05.28.34
771,13181,15000,897,898,905,897,899,899,1518,1514,10239,13783,58917761,906,89-17_Май_2007г_14.51.52.rdf,1981-10-12_22.02.41
772,13181,15000,897,899,905,897,899,899,1537,1532,10239,13783,58917760,905,89-17_Май_2007г_14.59.58.rdf,1981-10-12_22.02.40
773,13181,15000,905,906,888,883,900,899,281,288,10239,13527,59245450,881,89-17_Май_2007г_16.10.12.rdf,1981-10-16_17.04.10
774,13181,15000,896,905,918,876,899,899,1092,1095,10239,13527,59376514,913,89-17_Май_2007г_16.20.26.rdf,1981-10-18_05.28.34
775,13181,15000,922,915,897,891,900,899,299,288,10239,13527,59507611,894,89-17_Май_2007г_16.35.41.rdf,1981-10-19_17.53.31
776,4,0,1,0,1,0,2,0,0,0,7,0,935065010,15000,89-2009-08-18_12.16.50.rdf,2009-07-18_12.16.50
777,4,0,1,0,1,0,2,0,0,0,7,0,935068107,15000,89-2009-08-18_13.08.27.rdf,2009-07-18_13.08.27
778,4,0,1,0,1,0,2,0,0,0,7,0,944042751,15000,89-2009-11-30_10.05.51.rdf,2009-10-30_10.05.51
779,4,0,1,0,1,0,2,0,0,0,7,0,944144429,15000,89-2009-12-01_14.20.29.rdf,2009-10-31_14.20.29
780,4,0,1,0,1,0,2,0,2,0,7,0,911044267,15000,90-2008-11-13_11.51.07.rdf,2008-10-13_11.51.07
781,4,0,1,0,1,0,2,0,2,0,7,0,911635912,15000,91-2008-11-20_08.11.52.rdf,2008-10-20_08.11.52
782,4,0,1,0,1,0,2,0,2,0,7,0,911636694,15000,91-2008-11-20_08.24.54.rdf,2008-10-20_08.24.54
783,13246,15000,882,858,896,845,899,900,1538,1411,10239,13527,57148260,879,92-05_Июль_2007г_08.36.04.rdf,1981-09-22_10.31.00
784,13246,15000,892,848,908,850,900,900,1465,1335,12287,12503,56427371,890,92-05_Июль_2007г_08.36.16.rdf,1981-09-14_02.16.11
785,13246,15000,859,878,872,840,900,900,1628,1572,12287,12503,58852175,859,92-05_Июль_2007г_08.36.31.rdf,1981-10-12_03.49.35
786,13247,15000,837,941,828,870,901,901,1148,1297,12287,13527,62391116,834,92-06_Июль_2007г_05.46.23.rdf,1981-11-22_02.51.56
787,13247,15000,954,846,972,921,899,900,757,594,10239,13527,54789041,965,92-06_Июль_2007г_05.46.36.rdf,1981-08-26_03.10.41
788,13247,15000,950,841,967,905,899,900,841,668,10239,13527,54657963,956,92-06_Июль_2007г_05.46.51.rdf,1981-08-24_14.46.03
789,13064,15000,844,971,860,919,900,900,896,896,12287,-21841,63701854,874,92-17_Февраль_2007г_14.26.29.rdf,1981-12-07_06.57.34
790,13144,15000,955,867,957,928,900,899,360,363,10239,13527,55903161,954,92-19_Апрель_2007г_15.29.39.rdf,1981-09-08_00.39.21
791,13144,15000,926,928,929,974,900,901,234,229,10239,13527,59704236,947,92-19_Апрель_2007г_16.25.27.rdf,1981-10-22_00.30.36
792,4,0,1,0,1,0,2,0,0,0,7,0,929763335,15000,92-2009-06-18_03.35.35.rdf,2009-05-18_03.35.35
793,4,0,1,0,1,0,2,0,0,0,7,0,931109247,15000,92-2009-07-03_17.27.27.rdf,2009-06-02_17.27.27
794,4,0,1,0,1,0,2,0,0,0,7,0,931448704,15000,92-2009-07-07_15.45.04.rdf,2009-06-06_15.45.04
795,4,0,1,0,1,0,5,0,0,0,7,0,950364571,15000,92-2010-02-11_14.09.31.rdf,2010-01-11_14.09.31
796,4,0,1,0,1,0,5,0,0,0,7,0,950368322,15000,92-2010-02-11_15.12.02.rdf,2010-01-11_15.12.02
797,4,0,1,0,1,0,5,0,0,0,7,0,950375432,15000,92-2010-02-11_17.10.32.rdf,2010-01-11_17.10.32
798,4,0,1,0,1,0,5,0,0,0,7,0,950375621,15000,92-2010-02-11_17.13.41.rdf,2010-01-11_17.13.41
799,4,0,1,0,1,0,2,0,2,0,7,0,966019959,15000,92-2010-08-11_18.52.39.rdf,2010-07-11_18.52.39
800,4,0,1,0,1,0,5,0,0,0,7,0,1021282141,15000,92-2012-05-12_09.29.01.rdf,2012-04-11_09.29.01
801,4,0,1,0,1,0,5,0,0,0,7,0,1022157288,15000,92-2012-05-22_12.34.48.rdf,2012-04-21_12.34.48
802,4,0,1,0,1,0,2,0,0,0,7,0,1022161901,15000,92-2012-05-22_13.51.41.rdf,2012-04-21_13.51.41
803,4,0,1,0,1,0,2,0,0,0,7,0,1022855230,15000,92-2012-05-30_14.27.10.rdf,2012-04-29_14.27.10
804,4,0,1,0,1,0,2,0,0,0,7,0,1023103707,15000,92-2012-06-02_11.28.27.rdf,2012-05-02_11.28.27
805,4,0,1,0,1,0,5,0,0,0,7,0,1023128802,15000,92-2012-06-02_18.26.42.rdf,2012-05-02_18.26.42
806,4,0,1,0,1,0,2,0,0,0,7,0,1035688636,15000,92-2012-10-26_03.17.16.rdf,2012-09-25_03.17.16
807,4,0,1,0,1,0,2,0,0,0,7,0,1036228728,15000,92-2012-11-01_09.18.48.rdf,2012-10-01_09.18.48
808,4,0,1,0,1,0,2,0,0,0,7,0,1037879447,15000,92-2012-11-20_11.50.47.rdf,2012-10-20_11.50.47
809,13145,15000,942,921,937,957,899,900,179,174,10239,13527,58721215,949,92-20_Апрель_2007г_09.02.52.rdf,1981-10-10_15.26.55
810,12958,15000,915,911,912,188,190,10239,13527,910,910,912,59704211,911,92-29_Ноябрь_2006г_09.36.38.rdf,1981-10-22_00.30.11
811,12958,15000,911,910,915,916,912,912,1286,1315,10239,13527,59704207,915,92-29_Ноябрь_2006г_10.17.36.rdf,1981-10-22_00.30.07
812,12958,15000,966,852,975,939,911,911,634,645,4095,13527,55378874,972,92-29_Ноябрь_2006г_11.18.18.rdf,1981-09-01_23.01.14
813,14956,15000,892,892,903,904,898,897,166,159,10239,30167,58459004,903,93-18 февраль 2011г_17.00.06.rdf,1981-10-07_14.36.44
814,14956,15000,893,892,905,904,897,897,1577,1584,10239,30167,58459004,905,93-18 февраля_2011г_17.12.53.rdf,1981-10-07_14.36.44
815,14952,15000,889,902,904,922,897,897,1235,1226,10239,13527,59114364,910,93-19_Январь_2011г_12.49.54 22.rdf,1981-10-15_04.39.24
816,14952,15000,882,897,884,921,897,897,418,396,10239,13527,58917747,888,93-19_Январь_2011г_12.52.37 неудачный.rdf,1981-10-12_22.02.27
817,4,0,1,0,1,0,2,0,2,0,6,0,887985389,15000,93-2008-02-20_14.36.29.rdf,2008-01-20_14.36.29
818,4,0,1,0,1,0,2,0,2,0,6,0,889779127,15000,93-2008-03-12_08.52.07.rdf,2008-02-10_08.52.07
819,4,0,1,0,1,0,2,0,2,0,6,0,889779350,15000,93-2008-03-12_08.55.50.rdf,2008-02-10_08.55.50
820,4,0,1,0,1,0,2,0,2,0,7,0,893868136,15000,93-2008-04-28_16.42.16.rdf,2008-03-28_16.42.16
821,4,0,1,0,1,0,2,0,2,0,7,0,895827917,15000,93-2008-05-21_09.05.17.rdf,2008-04-20_09.05.17
822,4,0,1,0,1,0,2,0,2,0,7,0,911898188,15000,93-2008-11-23_09.03.08.rdf,2008-10-23_09.03.08
823,4,0,1,0,1,0,2,0,2,0,7,0,919331608,15000,93-2009-02-17_09.53.28.rdf,2009-01-17_09.53.28
824,4,0,1,0,1,0,2,0,2,0,7,0,919331925,15000,93-2009-02-17_09.58.45.rdf,2009-01-17_09.58.45
825,4,0,1,0,1,0,2,0,0,0,7,0,919417776,15000,93-2009-02-18_09.49.36.rdf,2009-01-18_09.49.36
826,4,0,1,0,1,0,2,0,0,0,7,0,919417853,15000,93-2009-02-18_09.50.53.rdf,2009-01-18_09.50.53
827,4,0,1,0,1,0,2,0,0,0,7,0,919447811,15000,93-2009-02-18_18.10.11.rdf,2009-01-18_18.10.11
